des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2018 GL2,15,2452923.686943864,2003-Oct-11 04:29,0.0214700557041762,0.0214082400293163,0.0215318720289732,12.4529480993122,12.4429784269147,00:03,24.3
2003 SS84,45,2452923.710236020,2003-Oct-11 05:03,0.0216666171424194,0.0216665763902719,0.0216666578945669,12.642125647565,12.6323944043769,< 00:01,21.95
2003 UM3,7,2452924.581178546,2003-Oct-12 01:57,0.00185364539944093,0.00150753136645287,0.00220134042529704,12.8947704834191,12.782810820609,21:18,28.1
2024 CT,8,2452924.819992922,2003-Oct-12 07:41,0.0279479441961959,0.0279344863494258,0.0590849932335222,8.03848851048602,8.02661965529707,7_00:40,26.82
2024 SE4,8,2452925.010586607,2003-Oct-12 12:15,0.0323682902281307,0.028334641563433,0.0364216520035247,2.75265973284841,2.72259075950556,1_19:21,27.68
2003 UY12,21,2452927.416210718,2003-Oct-14 21:59,0.0158408607851842,0.0158404702412106,0.0158412513292532,15.8594539899909,15.8488445945728,< 00:01,23.27
2025 SJ7,6,2452928.076151547,2003-Oct-15 13:50,0.0354075928301395,0.0257900436916593,0.104177549103269,9.53579812482064,9.5279033686568,2_21:18,23.73
2022 CU4,7,2452928.303897823,2003-Oct-15 19:18,0.0129178802854055,0.0111244907860709,0.0415696424557091,4.28207952140179,4.23363664535065,7_03:59,29.33
2019 VX5,6,2452930.527495678,2003-Oct-18 00:40,0.0365374618605219,0.0262010816896432,0.0468828450193005,8.38411940314993,8.37541694431242,1_23:09,23.56
2003 UQ12,12,2452931.278993608,2003-Oct-18 18:42,0.0157092898860935,0.0155543139720443,0.0158642600384635,13.3536373892039,13.3409298073845,< 00:01,24.9
2003 UE8,10,2452931.398850149,2003-Oct-18 21:34,0.032571811461758,0.0324676349616812,0.0326759856990695,6.93507264720979,6.92326701528452,< 00:01,24.9
2003 UX26,13,2452933.836429564,2003-Oct-21 08:04,0.0266950644576407,0.0265084122567779,0.0268817122350467,10.8641601521241,10.8549690208214,< 00:01,24.79
85585,32,2452933.938326472,2003-Oct-21 10:31,0.0377991486992182,0.037798828770707,0.0377994686277789,9.74345192726016,9.73621458992224,< 00:01,21.64
2003 UP12,10,2452939.217542050,2003-Oct-26 17:13,0.0294488580788703,0.0290011664743726,0.029896533877962,12.4799650663734,12.4727130841895,< 00:01,25.5
2003 UT55,7,2452939.796165573,2003-Oct-27 07:06,0.00740224279733404,0.0072534861352531,0.0075509869753725,9.50464022449324,9.46669289865607,00:19,26.8
2016 UA6,6,2452941.093507647,2003-Oct-28 14:15,0.0468605595573923,0.0437685653746907,0.0515117437698439,8.05451553786301,8.047453079402,07:40,25.8
413260,97,2452941.174796986,2003-Oct-28 16:12,0.0259726035183293,0.0259726005333651,0.025972606503295,10.5728348185636,10.5631273756979,< 00:01,19.57
2003 TH2,26,2452941.729262721,2003-Oct-29 05:30,0.0181749126320483,0.0181746591609656,0.0181751661031259,15.4252917827472,15.4157848485001,< 00:01,22.86
2003 UR25,7,2452944.220157153,2003-Oct-31 17:17,0.0409147388527613,0.0354545300174216,0.0463751838482228,8.79960998641561,8.79220623396167,04:55,25.5
2003 TO9,23,2452945.278292079,2003-Nov-01 18:41,0.0220573941855857,0.0220572573432459,0.0220575310279293,9.08279825896914,9.06948891054639,< 00:01,21.9
2003 UD5,23,2452945.929087389,2003-Nov-02 10:18,0.047237580280999,0.0471263741491822,0.0473487853400036,7.41597420758719,7.40836429994256,< 00:01,23.3
2020 TF,32,2452946.087381697,2003-Nov-02 14:06,0.0496923257679796,0.0496896944036353,0.0496949571327109,14.2213290541075,14.2175581939278,< 00:01,21.69
2009 WM105,10,2452946.205987528,2003-Nov-02 16:57,0.0363595204018696,0.0363487634461019,0.045993676962876,5.90174620235251,5.88931619834417,3_22:54,23.0
2005 WX,10,2452947.428960857,2003-Nov-03 22:18,0.044566128154393,0.0286093659817798,0.0612640714528053,6.16734557836397,6.15764381017195,5_11:24,26.9
69230,201,2452947.700656328,2003-Nov-04 04:49,0.0478416791940411,0.0478416711549549,0.0478416872331272,16.9142264868299,16.9109334538582,< 00:01,17.68
2019 TF2,17,2452948.266549989,2003-Nov-04 18:24,0.0483169001850715,0.0480363837422721,0.0486058502617241,1.40902169324004,1.36932476636711,09:46,26.3
2022 KU4,11,2452948.460752563,2003-Nov-04 23:03,0.0411051039215261,0.00192014383349077,0.114871648214046,12.137934620619,12.1325930695724,3_09:45,23.93
2003 WE,14,2452948.745865366,2003-Nov-05 05:54,0.0286477786242073,0.0284117561701477,0.0288837863329477,6.99236284954208,6.97904877106082,00:04,24.61
2003 UQ25,17,2452950.363198986,2003-Nov-06 20:43,0.0392454968047015,0.0390079594900769,0.0394830326066683,16.0346315305706,16.0303968476947,< 00:01,24.1
2016 WR,5,2452951.594250150,2003-Nov-08 02:16,0.0333619145390827,0.014975739163818,0.0532138645336976,7.58532476185294,7.5747884420831,21:47,26.59
2012 VR76,8,2452954.173148670,2003-Nov-10 16:09,0.0383194739472477,0.0203278555642196,0.0575217043303702,5.47847308000113,5.46576624962943,1_06:49,27.6
162000,101,2452955.526433257,2003-Nov-12 00:38,0.0228403652830949,0.0228403630809866,0.0228403674852083,9.35323750546659,9.34075685559219,< 00:01,19.64
65803,240,2452956.474884863,2003-Nov-12 23:24,0.0480178854650867,0.0480178706989556,0.0480179002312205,6.01221006204199,6.00297353066536,< 00:01,18.11
2003 UO12,32,2452959.018479228,2003-Nov-15 12:27,0.0476444004366585,0.0476442664213823,0.0476445344519373,10.7730613154014,10.7678689406219,< 00:01,23.9
2003 WW26,16,2452959.630660885,2003-Nov-16 03:08,0.0391368901922533,0.0390518554952952,0.0392219248348649,27.0035973841594,27.0010760831701,< 00:01,22.5
2019 SN3,7,2452959.749724456,2003-Nov-16 06:00,0.0172927678344454,0.0127798770723136,0.0395782686048123,7.76993391149425,7.75007818480432,9_01:27,26.5
2020 VP4,12,2452966.049342067,2003-Nov-22 13:11,0.00820117936385903,0.00654346740094838,0.010241536757765,3.91678109897201,3.8329355098176,06:40,27.6
2003 WY153,15,2452970.785039139,2003-Nov-27 06:50,0.0309218154349637,0.0306746436545538,0.0311689739217596,7.16473994453696,7.15270312071237,< 00:01,24.4
2020 WZ2,8,2452971.166348590,2003-Nov-27 16:00,0.0499149134369762,0.0186972749239064,0.0813996831098055,5.70869956560595,5.69934117934221,2_21:41,28.1
2022 YL4,8,2452971.662090621,2003-Nov-28 03:53,0.0195422326549897,0.0195411397971198,0.0198350321013352,1.94784538019396,1.87654263937549,4_01:29,27.64
2003 WH98,11,2452972.430628811,2003-Nov-28 22:20,0.0116864377356038,0.0116535454509166,0.0117193283731632,7.18923637385989,7.15745237572637,< 00:01,26.6
2003 XK,7,2452973.610214780,2003-Nov-30 02:39,0.0109864448877439,0.0107155535169528,0.0112573198559318,19.6418887895828,19.6295376083237,00:03,25.9
2003 WT153,10,2452974.295466248,2003-Nov-30 19:05,0.00453564026031883,0.00453086071716924,0.00454041915874965,4.40397921472536,4.26850386219063,< 00:01,28.0
2006 WV1,8,2452975.552319667,2003-Dec-02 01:15,0.0289978674113799,0.0132158163602123,0.0471468019214119,8.11848279935363,8.10715685389289,21:04,25.9
2003 WP7,14,2452977.790050776,2003-Dec-04 06:58,0.0183541160976287,0.0183539722208059,0.0183542599744525,14.8269457211642,14.8171514832504,< 00:01,23.45
2003 XH10,9,2452978.147359385,2003-Dec-04 15:32,0.0180991604357016,0.0179789581706593,0.0182193502313669,6.14474369310717,6.12073882717049,< 00:01,25.5
2003 XJ7,9,2452980.294771002,2003-Dec-06 19:04,0.000990617054842303,0.000989495720613654,0.000991738342991924,16.9288118517048,16.7691752064217,< 00:01,26.4
2003 XV,14,2452980.447611590,2003-Dec-06 22:45,0.00305726546766975,0.00305721596110972,0.00305731497427705,12.0027418432331,11.9299104916335,< 00:01,26.7
2025 PF2,2,2452980.465026858,2003-Dec-06 23:10,0.0138939756995763,0.0121827860518807,0.0158296735907893,11.8823501459288,11.866199915689,06:49,30.13
2003 YN1,8,2452980.972260349,2003-Dec-07 11:20,0.0456112408455198,0.0452677181663843,0.0459547258043065,4.00182972594234,3.98720539066827,00:03,24.9
289P,K192/12,2452985.572873645,2003-Dec-12 01:45,0.0250404138266913,0.0250182940024659,0.0250625366880425,9.04662247209859,9.03485272880934,00:18,
508908,81,2452989.066433373,2003-Dec-15 13:36,0.0238979887928577,0.0238978838999323,0.0238980936857831,8.59446694248847,8.58148438666832,< 00:01,20.95
2003 XZ12,11,2452992.087561804,2003-Dec-18 14:06,0.0339824021294741,0.0335732734146111,0.0343915095292806,8.52601537679518,8.51681413214511,< 00:01,24.4
2014 YW14,5,2452994.212801774,2003-Dec-20 17:06,0.0474941128841887,0.0340492769881183,0.0615139380405456,7.48247077081764,7.47496931941073,3_20:53,27.6
2005 YO3,10,2452994.860513876,2003-Dec-21 08:39,0.0427651440342324,0.0289315629033541,0.0579681065283062,11.1230763496131,11.1174735267414,14:26,25.1
2018 YJ2,25,2452994.910059414,2003-Dec-21 09:50,0.0461867504058517,0.0461865014089254,0.0461869994104494,13.0698231012278,13.0654084276899,< 00:01,21.72
2003 YN107,18,2452995.366766963,2003-Dec-21 20:48,0.0148441894052628,0.0148438874217947,0.0148444913884272,2.34735410197129,2.26959872556586,< 00:01,26.5
2020 XC,9,2452995.661046303,2003-Dec-22 03:52,0.0123432155952815,0.00231279949277783,0.0579470801957449,3.21176741044688,3.1438381160071,18:11,29.04
2003 YL118,32,2452996.938902834,2003-Dec-23 10:32,0.0423691953333463,0.0423687982510952,0.0423695924156071,16.8852315015751,16.8815067009996,< 00:01,21.6
2003 YR117,13,2452997.142894853,2003-Dec-23 15:26,0.0259861596789599,0.025787955116776,0.0261843608061619,13.4444417661915,13.4368130631125,< 00:01,22.9
2023 RX36,6,2452997.154494047,2003-Dec-23 15:42,0.0366401877554256,0.0338043664182703,0.0397643776150172,7.0533838904189,7.04306638041972,05:44,24.39
2010 NK1,22,2452998.234909364,2003-Dec-24 17:38,0.0460832464347449,0.0460679422351159,0.0460985518702233,10.2668460130367,10.2612128619243,00:01,22.41
2003 YS70,13,2453000.519530597,2003-Dec-27 00:28,0.00422747069863127,0.0042262912590682,0.00422865006525153,3.45427226131573,3.26671731392781,< 00:01,29.1
2004 BH11,10,2453001.915008720,2003-Dec-28 09:58,0.0443613370089076,0.044356988242723,0.0443656857842409,8.26557006011351,8.25830020175925,00:04,23.95
2003 YH111,9,2453003.600999538,2003-Dec-30 02:25,0.00801169292269254,0.00800028219711929,0.00802310353447791,13.8221265952265,13.7980446429897,< 00:01,24.5
2003 YG136,8,2453006.583724360,2004-Jan-02 02:01,0.0188902706746406,0.018802733600754,0.0189778059715,11.34959296941,11.3371583682249,< 00:01,25.24
2004 AD1,17,2453007.994611406,2004-Jan-03 11:52,0.0397283236962642,0.0397268479233375,0.0397297994693219,12.3612197013693,12.3557928724179,< 00:01,22.5
2004 AD,18,2453008.300530491,2004-Jan-03 19:13,0.0273456094726063,0.0273445648710214,0.027346654075929,7.31203428593979,7.29869652878678,< 00:01,24.4
2022 EH4,5,2453015.796763581,2004-Jan-11 07:07,0.0247258922799659,0.0194114423970627,0.115373820779258,7.15350287886526,7.1384229384234,8_05:32,24.93
2004 BA75,9,2453018.049029795,2004-Jan-13 13:11,0.0207934483658185,0.0204991895436291,0.0210877021132675,17.3361088805819,17.3287157763965,00:49,24.45
2019 TF2,17,2453018.939000857,2004-Jan-14 10:32,0.0430822712750853,0.0429663133128616,0.0431991286206812,1.55150279616402,1.51111492423366,22:17,26.3
2003 YS17,50,2453019.250151013,2004-Jan-14 18:00,0.0358966140710773,0.0358964567679044,0.0358967713742502,10.4632718481511,10.4561754387799,< 00:01,21.6
666241,28,2453021.461857413,2004-Jan-16 23:05,0.033229107630856,0.0332288103152064,0.0332294049466341,13.5234043042775,13.5174736462017,< 00:01,22.04
2004 BN41,10,2453022.684540858,2004-Jan-18 04:26,0.00988827766848743,0.00973665894071683,0.0100398384383665,6.55543670391531,6.51420245368504,00:02,26.1
331876,50,2453025.671842535,2004-Jan-21 04:07,0.0464956322145661,0.0464953564071198,0.0464959080230088,18.3364272327642,18.3333017112301,< 00:01,20.56
2004 BV18,17,2453026.567813034,2004-Jan-22 01:38,0.013190850575756,0.0131836471376441,0.013198053751878,3.4960329374609,3.43776923148882,< 00:01,25.9
2004 BG41,16,2453027.242249424,2004-Jan-22 17:49,0.0471563969475702,0.0471561521563045,0.0471566417389028,9.80343061445348,9.7976653214565,< 00:01,24.4
2025 BL,9,2453027.618637839,2004-Jan-23 02:51,0.030775025991249,0.0307054277660375,0.0308464978332257,7.23839528420082,7.2264242711634,00:22,25.49
2023 CW2,8,2453031.040749032,2004-Jan-26 12:59,0.0374400949301985,0.0329812662219588,0.0419008481982593,3.16998144701597,3.14745126051829,1_02:20,29.72
793531,38,2453033.292198127,2004-Jan-28 19:01,0.0323266695795011,0.0323264125779347,0.0323269265814663,9.02762347418576,9.01848870168867,< 00:01,21.71
2019 BS2,2,2453033.292430055,2004-Jan-28 19:01,0.0135490824896364,0.0122393771791861,0.071232434819787,10.2162212337019,10.1969538873529,5_03:37,27.3
2002 PN,17,2453033.324033916,2004-Jan-28 19:47,0.0421409367428232,0.0421378740056577,0.0421439995210945,4.85500907522145,4.84196834883869,< 00:01,24.8
2004 CA2,13,2453037.299283440,2004-Feb-01 19:11,0.00965846467579439,0.00956425046602943,0.0097526743912447,14.2003977969356,14.1809575791937,00:16,23.7
2004 BK86,7,2453037.460933594,2004-Feb-01 23:04,0.00458544323952223,0.00427482670253068,0.00489577137679282,15.698562047095,15.6615038690377,01:05,25.4
2018 BB5,3,2453040.449866330,2004-Feb-04 22:48,0.0285242784246083,0.017220507374641,0.097509168063956,19.8923399951644,19.8876436167239,2_03:25,24.4
2008 CE22,12,2453044.123036846,2004-Feb-08 14:57,0.0212266250357241,0.00385986891213204,0.039220894384221,9.09999433781051,9.08618986522487,1_10:17,26.4
2004 DL1,8,2453044.842448349,2004-Feb-09 08:13,0.03163516759038,0.0299855256888537,0.0332847406698559,20.350113486185,20.3459742562521,00:17,24.4
2004 CC,8,2453045.463610068,2004-Feb-09 23:08,0.0355915374139724,0.0351869567108941,0.0359960894753855,6.92292755719289,6.91210536088584,00:02,23.6
2021 CZ3,5,2453047.587531790,2004-Feb-12 02:06,0.0497563993366505,0.0305755631843963,0.0689360603671444,10.6616564574552,10.6566325565781,22:14,31.0
2004 CQ,14,2453050.154821246,2004-Feb-14 15:43,0.0400413985688554,0.0398343301872104,0.0402484608944462,6.86807866909513,6.85838307310529,< 00:01,24.7
164202,75,2453052.022456227,2004-Feb-16 12:32,0.0412576118906474,0.0412574005237895,0.0412578232577537,9.42813095837741,9.42127859294369,< 00:01,20.91
2016 CO29,11,2453052.426490210,2004-Feb-16 22:14,0.0484153254920789,0.0385842607872278,0.0588132033727849,9.04261294940684,9.03652484934672,12:24,25.0
2004 DF2,8,2453052.540426975,2004-Feb-17 00:58,0.00728075476838705,0.00709524729832775,0.00746624453244143,19.5936753925233,19.5749889260011,00:01,26.1
2004 DA53,7,2453059.799529519,2004-Feb-24 07:11,0.00327225037026833,0.00323658011845996,0.00330790623154753,9.38601776740407,9.29886010710066,00:02,28.0
2004 CZ1,19,2453060.168118708,2004-Feb-24 16:02,0.0159815768082457,0.0159212520865094,0.0160419002630376,10.9397895191719,10.924538931358,< 00:01,24.39
620063,63,2453061.679978961,2004-Feb-26 04:19,0.0418918775486614,0.0418910333364695,0.0418927217630012,32.18798304072,32.1860069717489,< 00:01,18.59
2012 DS30,7,2453061.772728129,2004-Feb-26 06:33,0.0341790373257034,0.0316796472498479,0.0699059598078135,5.35703079744536,5.3424587872712,05:00,26.0
2019 DO,5,2453064.074898486,2004-Feb-28 13:48,0.0216017199588644,0.0108148816956988,0.0775057206063977,12.7552383931102,12.745564524913,2_07:59,25.5
2021 ER,13,2453064.250525678,2004-Feb-28 18:01,0.0355311220097244,0.0355106508015305,0.035551593282032,5.0248425346265,5.00989645299436,00:02,27.03
497113,57,2453064.363388893,2004-Feb-28 20:43,0.0402451310316703,0.0402449763012475,0.0402452857622304,7.87352195697674,7.86510874053546,< 00:01,22.29
2017 EA,4,2453065.630642672,2004-Mar-01 03:08,0.00282498032130639,0.00169254936907536,0.0638337420026041,17.5955004492118,17.5418147825244,4_14:46,30.8
2026 CB3,6,2453067.552653570,2004-Mar-03 01:16,0.0361382673510399,0.0355649415151719,0.058787859553708,9.04462592638881,9.036470432524,04:39,25.15
2004 FD,12,2453067.556240942,2004-Mar-03 01:21,0.0250169385232579,0.025012147283944,0.0250217297970237,22.2930938600967,22.2883157693387,00:02,23.02
2025 EZ3,3,2453068.265558044,2004-Mar-03 18:22,0.0486077598733802,0.0381450508201674,0.0592870954415795,13.6883379000337,13.6843327427661,01:02,21.90
2019 EH,11,2453070.627803996,2004-Mar-06 03:04,0.0392332622784497,0.0258423399939198,0.0535107117591108,5.84340457960679,5.8317707011701,4_09:50,24.92
2025 UC11,3,2453072.393331904,2004-Mar-07 21:26,0.0173698725355227,0.0171448755307078,0.017602529042748,3.20514098721403,3.15691868026747,02:04,34.037
2020 DK,8,2453073.070901665,2004-Mar-08 13:42,0.0307198119211735,0.0238807299975599,0.0600671912142108,9.89107136219454,9.8822984635697,9_08:46,26.06
2004 FX1,7,2453075.850610465,2004-Mar-11 08:25,0.0182851755732179,0.0176001823113003,0.0189700611830502,11.7462260657403,11.7338139909375,00:09,25.3
2004 FM4,9,2453078.838949109,2004-Mar-14 08:08,0.0179088591795745,0.0174693645561435,0.0183483199177652,13.7584557419253,13.747637778328,00:01,25.1
2001 SY269,13,2453080.250976143,2004-Mar-15 18:01,0.0427630565029208,0.0427622192688838,0.0427638937372082,15.498982414776,15.4949617601666,< 00:01,21.5
2004 EU22,30,2453080.492539111,2004-Mar-15 23:49,0.0131630893560788,0.0131630222710319,0.0131631564411325,4.03727519562043,3.98682203934393,< 00:01,23.92
2004 EL20,7,2453081.344647974,2004-Mar-16 20:16,0.0145336395911617,0.0144184656174281,0.0146487987035757,6.71395813104091,6.68659629732858,< 00:01,26.7
2004 FY3,9,2453081.818367454,2004-Mar-17 07:38,0.00533030518063212,0.0052282489857991,0.00543233281777178,11.7475080883683,11.704879277433,< 00:01,25.4
2021 SB2,2,2453082.588533437,2004-Mar-18 02:07,0.0184919868779112,0.0173363748521547,0.0744669526270915,7.39267549011646,7.37315904212711,4_05:20,26.6
2004 FH,28,2453083.422744475,2004-Mar-18 22:09,0.000328210504429864,0.000328207625413317,0.000328213383448856,8.00293365023199,6.91451675873111,< 00:01,26.41
2004 FY1,7,2453084.574523193,2004-Mar-20 01:47,0.00805525046102414,0.00795831744561445,0.00815217731865376,15.6619001189159,15.640766105751,< 00:01,26.3
2004 FK2,18,2453087.399180960,2004-Mar-22 21:35,0.039839159009064,0.0398388532339109,0.0398394647843939,6.90707974467312,6.89738999714743,< 00:01,24.34
2004 FA5,10,2453087.409335509,2004-Mar-22 21:49,0.0261870634266009,0.0258717431750217,0.0265023704502088,10.8238105778745,10.8144061130419,< 00:01,24.5
2004 FK5,9,2453088.147575271,2004-Mar-23 15:33,0.0147754806421283,0.0146366151916603,0.0149143304256803,7.76358405127846,7.74032137781156,< 00:01,26.8
2004 FN8,14,2453089.472732126,2004-Mar-24 23:21,0.012322205186241,0.0122806458270989,0.0123637563856291,3.55559135545354,3.49424697872777,< 00:01,27.1
2004 FM32,9,2453090.291465810,2004-Mar-25 19:00,0.00460910969292342,0.00458598396102175,0.00463222273695982,4.33240181655631,4.19684713610134,< 00:01,27.1
2021 FX2,7,2453090.291525253,2004-Mar-25 19:00,0.0358122808389301,0.0110980612530521,0.168449375234714,12.3197656485175,12.3137249882129,5_14:25,26.26
2004 FA,19,2453090.647896597,2004-Mar-26 03:33,0.016954839442023,0.0168998601663843,0.0170098181427588,13.9801318384356,13.9688862517863,< 00:01,23.2
2004 FY15,9,2453092.348588561,2004-Mar-27 20:22,0.00159555543418531,0.00159360312702867,0.00159750755433454,8.57473253134281,8.37771813337854,< 00:01,26.1
2004 FU162,11,2453096.149229168,2004-Mar-31 15:35,8.63189689546789e-05,2.32222050518807e-05,0.000196402067904961,13.3906449624196,10.8431411817427,01:32,29.48
2025 FB6,2,2453097.536986524,2004-Apr-02 00:53,0.045422764902671,0.0307015999468264,0.0677660194089304,17.0113420101854,17.0078933989593,13:13,23.00
2004 FG29,9,2453097.638440354,2004-Apr-02 03:19,0.0155630161701128,0.015506133774789,0.0156198978956899,14.4825980607841,14.4707717451322,< 00:01,26.0
2021 GF11,4,2453098.255254804,2004-Apr-02 18:08,0.0442235639058524,0.0209303296210481,0.216135226224893,31.4855632210793,31.4836495805974,7_06:14,23.38
2004 FC18,13,2453099.182063356,2004-Apr-03 16:22,0.0442956601344527,0.0442926250270255,0.0442986952435116,18.4792731693126,18.4760177678934,< 00:01,24.17
2004 GB19,15,2453099.731679732,2004-Apr-04 05:34,0.0339610763321845,0.033721734639349,0.0342004128171714,9.68589347204186,9.67778996651867,00:05,23.10
2004 FJ31,7,2453099.849962936,2004-Apr-04 08:24,0.042796949082313,0.0417831259087016,0.0438107098646388,9.95811834959364,9.95186433831614,00:06,24.29
2004 FH29,16,2453100.898083002,2004-Apr-05 09:33,0.0205636756007103,0.0205208197564684,0.0206065309735812,9.92745992807783,9.91439944499145,< 00:01,24.0
2020 TW1,3,2453102.590190398,2004-Apr-07 02:10,0.0141849744649678,0.0120605269689221,0.0493678886204566,7.0474028776071,7.02069875600517,1_13:33,27.5
2008 GF1,9,2453103.328827861,2004-Apr-07 19:54,0.00529720222119139,0.00064774313011207,0.115665758794901,14.4632441237132,14.4284245721258,5_15:04,28.28
2004 GZ14,12,2453104.502153847,2004-Apr-09 00:03,0.0297812464901248,0.0295195777727196,0.0300429104410997,13.1987281962521,13.1919478953939,< 00:01,23.9
2004 FY31,20,2453106.318419281,2004-Apr-10 19:39,0.0310336700380502,0.0310248330130766,0.03104250705722,11.5452289589844,11.5377899238922,< 00:01,21.97
2004 HM,22,2453108.866072034,2004-Apr-13 08:47,0.0131913186203455,0.0131909591056677,0.0131916781350975,12.1364797558192,12.1198253364728,< 00:01,23.33
2004 GD2,15,2453109.559397296,2004-Apr-14 01:26,0.0245551683753108,0.0244974774469356,0.0246128580675463,6.90762742128341,6.89190080839256,< 00:01,24.3
2004 HL,7,2453110.282976912,2004-Apr-14 18:47,0.0144798138326714,0.014418824618347,0.0145408017085194,4.97492711450705,4.9378004268056,00:09,26.5
2004 HE,8,2453113.514889586,2004-Apr-18 00:21,0.00184974909825208,0.00184800537144953,0.001851492798257,18.2508279793705,18.1717311506894,< 00:01,26.8
2023 DZ2,30,2453114.477025916,2004-Apr-18 23:27,0.00089142624348952,0.000877327603020286,0.000905591561989971,7.97729806518489,7.59337015391603,00:17,24.27
2004 GD,18,2453115.678984132,2004-Apr-20 04:18,0.0154168502388012,0.0153604011001502,0.0154732979020562,9.85299056855068,9.83543415795289,< 00:01,23.7
2004 HQ1,18,2453115.764008412,2004-Apr-20 06:20,0.0412397127820296,0.0411731189466442,0.0413063062777841,8.97708487043725,8.96988481912984,< 00:01,23.47
2004 HD,17,2453115.889685852,2004-Apr-20 09:21,0.0352178367408442,0.0351306499261051,0.0353050218418728,6.18382252610678,6.1715757175682,< 00:01,24.8
2013 HP11,21,2453116.235554143,2004-Apr-20 17:39,0.0456568485886708,0.0397325469246778,0.0516375647268434,3.13486569210907,3.11619403891507,20:56,25.4
2004 HB,9,2453116.502517102,2004-Apr-21 00:04,0.0263020127964346,0.0260619097163042,0.0265421076406565,10.2366340143318,10.2267330778892,< 00:01,23.9
2017 HK1,26,2453116.724891574,2004-Apr-21 05:24,0.0438933148066855,0.0432559458580501,0.0445351572379082,2.69517047474824,2.67255249143617,3_13:46,25.1
2004 GC19,15,2453117.276308891,2004-Apr-21 18:38,0.0354492522804545,0.0351677463246178,0.0357307530328667,11.3758120889675,11.3692028866543,< 00:01,24.1
2004 GE2,16,2453120.064209040,2004-Apr-24 13:32,0.0332179899747988,0.0330033752654913,0.0334326037904682,22.2489269801296,22.2453214832241,< 00:01,21.5
2004 HC33,12,2453121.059246498,2004-Apr-25 13:25,0.0183372474227042,0.0182418396868316,0.018432651602456,9.01995391537349,9.00383030747951,< 00:01,26.0
2004 HT59,8,2453121.739276362,2004-Apr-26 05:45,0.00699437436058972,0.00695951813948475,0.00702922688869136,8.96034517453663,8.91772916899926,< 00:01,27.2
2020 KR2,4,2453122.756402790,2004-Apr-27 06:09,0.0217139821287526,0.0150525148617201,0.0405449149669025,4.95121251130399,4.92636674744553,09:12,26.6
2004 HH20,11,2453124.038856044,2004-Apr-28 12:56,0.0371656764317124,0.0370110340960468,0.0373203142863501,6.4229630346541,6.41179150240195,< 00:01,25.40
2014 GP17,14,2453124.264667807,2004-Apr-28 18:21,0.033887665521554,0.0333806955630705,0.0344036532223965,8.68943059551542,8.68037732109526,11:10,25.21
2025 UC2,4,2453124.546606308,2004-Apr-29 01:07,0.0392264701912537,0.0203901939205566,0.0611157891063157,9.37203311158304,9.36478262193196,1_08:55,28.03
2004 HS56,14,2453126.954775057,2004-May-01 10:55,0.0362846923495655,0.0362843066151427,0.0362850780849577,16.8198466699804,16.8154802726392,< 00:01,22.26
2015 VD1,13,2453128.228222818,2004-May-02 17:29,0.0425452470826998,0.0208082749067523,0.113377996503022,9.30360350233925,9.29686959227401,4_17:12,25.1
2019 YS2,5,2453130.492265340,2004-May-04 23:49,0.0290982714659979,0.00790173292982023,0.0680358465846768,5.06332695572485,5.0452099316666,8_08:05,27.1
2004 JN1,33,2453130.823143269,2004-May-05 07:45,0.0465290884638772,0.046528866141136,0.0465293107866422,5.72502762644776,5.71501633477063,< 00:01,23.74
2004 JP12,12,2453133.170560063,2004-May-07 16:06,0.0336741771565122,0.0336724363649914,0.0336759179644928,24.8726348075858,24.8694533850949,< 00:01,23.60
2004 HX53,26,2453133.327202474,2004-May-07 19:51,0.0317955342286088,0.0317954925573826,0.031795575899835,9.47883173925503,9.46998681559507,< 00:01,23.6
89136,204,2453134.181534098,2004-May-08 16:21,0.0284988607992448,0.0284988342759837,0.0284988873225059,4.09988074042293,4.07701282867881,< 00:01,20.28
2011 KB,11,2453135.189565253,2004-May-09 16:33,0.0108044357104793,0.00663562865415174,0.0344193305513647,9.48829321112692,9.46226656424333,14:34,25.1
2004 HC39,25,2453137.920211211,2004-May-12 10:05,0.034378493148395,0.0342905891962527,0.0344663967569533,14.2201958292356,14.2147444901833,< 00:01,21.5
2004 JO12,16,2453138.421913340,2004-May-12 22:08,0.0336355603264778,0.0334357053722065,0.0338354127846162,12.290382146777,12.283935079156,< 00:01,23.8
2004 KZ,8,2453141.763295556,2004-May-16 06:19,0.0126840672597643,0.0124932490350753,0.012874868466277,11.8981575989528,11.8804892210458,< 00:01,25.5
2020 JY,10,2453142.622278962,2004-May-17 02:56,0.0163558203742273,0.0131618523390508,0.0262825175965814,11.8110953794369,11.7972945989006,1_00:45,24.5
2004 JV20,8,2453142.997187718,2004-May-17 11:56,0.0424962851404298,0.041515022579328,0.0434775248924571,15.7717932455947,15.7678173492069,00:01,24.0
2004 JO20,10,2453143.034808951,2004-May-17 12:50,0.00814287006580032,0.00811469744896357,0.00817104187733971,12.6359210361211,12.6099987291056,< 00:01,26.2
2004 JP1,16,2453143.507464357,2004-May-18 00:11,0.00776538213832158,0.00776524717562378,0.00776551710106574,12.5970386329675,12.5697707538359,< 00:01,22.7
2004 KG1,20,2453144.274474179,2004-May-18 18:35,0.0172272678295895,0.0172271134481708,0.0172274222110062,9.71946682228969,9.70354072120273,< 00:01,23.96
